"","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search"
"5260",0,"CND",4,2,21,"Female",0,3,NA,0,"1503",4.1,"dec 5_4","R_C1SakRoS0qEOQbT",NA,0
"5261",0,"CND",4,2,26,"Female",0,1,0,1,"2509",4.1,"dec 5_4","R_29taBx9T4AMcEyq",0,0
"5262",0,"T",7,1,39,"Female",0,2,0,0,"1296",1.8,"dec 5_4","R_yKqqyJD6wj4qSad",0,0
"5263",0,"T",5,2,34,"Female",0,2,0,0,"1006",3.3,"dec 5_4","R_NVmHvMscUhUKvsJ",0,0
"5264",0,"T",5,3,40,"Female",0,3,1,0,"1236",2.3,"dec 5_4","R_2tbzMJmmLfVjwdM",3,0
"5265",0,"FM",4,3,28,"Female",2,2,0,0,"1579",3.4,"dec 5_4","R_3nqPkKiKRne9mO9",0,0
"5266",0,"T",6,2,56,"Male",2,1,0,1,"644",1.9,"dec 5_5","R_3iOrbzRVdrXBsLu",0,0
"5267",0,"CND",4,1,91,"Male",1,0,0,0,"792",4,"dec 5_5","R_1ONsZ9jrVTsruLK",0,0
"5268",0,"T",5,3,34,"Male",0,0,0,0,"661",3.7,"dec 5_5","R_1dvt7XTidyF1HKJ",-2,0
"5269",0,"T",7,4,45,"Male",3,2,0,0,"1062",3.3,"dec 5_5","R_211iymyMt5BPAGL",2,0
"5270",0,"T",6,2,56,"Male",0,0,0,0,"1298",1.7,"dec 5_5","R_33BIBDlZt0Oiv0s",0,0
"5271",0,"T",5,4,68,"Male",1,3,0,0,"1683",4.7,"dec 5_5","R_12SbxRIrUpu17nI",2,0
"5272",0,"T",7,3,74,"Male",2,0,0,0,"1933",4.6,"dec 5_5","R_a5e0NPw4r5QiO3f",-3,0
"5273",0,"T",7,3,63,"Male",0,4,0,0,"1767",3.3,"dec 5_5","R_1pJVY0UvTptjS9e",-2,0
"5274",0,"T",6,3,48,"Male",1,1,0,0,"2365",4.1,"dec 5_5","R_3CPB8fMcIGz7CcQ",0,0
"5275",0,"T",6,4,61,"Male",2,3,0,0,"4546",4.9,"dec 5_5","R_3oZQNuTEcLBUXS7",2,0
"5276",0,"T",4,2,29,"Male",0,0,NA,0,"5145",4.8,"dec 5_5","R_3hH0kIzb9GoBReP",NA,0
"5277",0,"T",6,3,74,"Male",0,0,0,0,"5812",4,"dec 5_5","R_299T7Uiq6rH6Xfl",2,0
"5278",0,"T",7,4,79,"Male",2,3,0,1,"2196",2.3,"dec 5_5","R_2Y2DyJZ3NX2FwjP",1,0
"5279",0,"CND",4,2,73,"Male",0,1,NA,0,"1233",3.1,"dec 5_5","R_3r3cnduurDqZYzg",NA,0
"5280",0,"T",7,1,25,"Female",0,0,0,1,"1038",3.8,"dec 5_5","R_pi0BlYZyWXfbUAh",0,0
"5281",0,"CND",4,1,32,"Female",0,0,0,0,"1362",4.3,"dec 5_5","R_3D8aLhhbZOo5su1",1,0
"5282",0,"T",5,3,26,"Female",0,0,0,0,"1212",3.7,"dec 5_5","R_01Zhq9rDCzLZq5r",0,0
"5283",0,"T",7,1,21,"Female",0,0,NA,0,"1279",2.6,"dec 5_5","R_z8y5HYWkmXJg47L",NA,0
"5284",0,"FM",4,3,23,"Female",0,2,0,0,"311",2.9,"dec 5_5","R_2XokR6I82iKfMic",1,0
"5285",0,"T",7,3,26,"Female",0,1,0,0,"949",3.6,"dec 5_5","R_1OknMUT9eV9uWPT",1,0
"5286",0,"T",7,3,41,"Female",2,1,0,0,"5532",4.1,"dec 5_5","R_3nkg48Sm40bv8co",-3,0
"5287",0,"T",5,1,30,"Female",1,1,0,0,"996",4.1,"dec 5_5","R_247zMu3qhzDX0Si",1,0
"5288",0,"T",7,3,44,"Female",1,0,0,1,"3728",4.9,"dec 5_5","R_1rk1O27pXlYmVcO",3,0
"5289",0,"CND",4,1,29,"Female",0,0,0,0,"603",3.5,"dec 5_5","R_1IDT9YauA2fuAAH",0,0
"5290",0,"T",5,1,42,"Female",0,0,0,0,"2767",3.9,"dec 5_5","R_3fZfAbwcSMupZhd",-3,0
"5291",0,"CND",5,4,64,"Male",0,1,1,0,"856",3.7,"dec 9_1","R_2s6kWQemFVUMrsF",2,0
"5292",0,"FM",1,3,73,"Male",2,3,0,0,"1258",4.1,"dec 9_1","R_2QR7T9E3K2NDso8",-1,0
"5293",0,"FM",1,1,64,"Male",3,1,0,0,"1228",3.7,"dec 9_1","R_2y9Dwf008q0PivU",0,0
"5294",0,"FM",2,4,51,"Male",3,2,0,0,"1284",4.4,"dec 9_1","R_3kLhpPJlo2WDInf",0,0
"5295",0,"FM",3,4,57,"Male",0,0,0,0,"1760",4.8,"dec 9_1","R_C7Isltg3z82WcUh",-3,0
"5296",0,"T",5,3,61,"Male",1,2,1,0,"2073",1.7,"dec 9_1","R_301U1WWffaGfHcA",1,0
"5297",0,"CND",4,1,68,"Male",3,1,1,0,"585",3.8,"dec 9_1","R_1o6jlBVLrHTwc7h",3,0
"5298",0,"CND",5,4,67,"Male",1,1,0,0,"725",3.6,"dec 9_1","R_24nPEb7n3SpsQ8y",-2,0
"5299",0,"CND",4,1,60,"Male",2,4,0,0,"758",3.6,"dec 9_1","R_070WvBg2oFljr5D",0,0
"5300",0,"CND",5,3,49,"Male",1,3,0,0,"656",2.9,"dec 9_1","R_5nL8Kev8jIbM9Et",-1,0
"5301",0,"FM",2,1,75,"Male",1,1,1,0,"931",4.2,"dec 9_1","R_2dHcXmn1TA00hjW",1,0
"5302",0,"FM",1,2,77,"Male",2,1,0,0,"997",4.9,"dec 9_1","R_1Lo1HmZTJWWYKfJ",0,0
"5303",0,"T",7,1,60,"Female",0,2,1,0,"1260",3,"dec 9_1","R_3RvWIyGM4pxwiLS",2,0
"5304",0,"FM",2,5,53,"Male",1,3,0,0,"1419",3.7,"dec 9_1","R_2zZnCool9nTLMdq",0,0
"5305",0,"T",3,4,83,"Male",2,1,0,1,"1548",4.3,"dec 9_1","R_2691rqv98bq3r5P",0,0
"5306",0,"CND",4,3,43,"Male",3,2,0,0,"987",3.8,"dec 9_1","R_4HGrjoO9cgNVhyp",-2,0
"5307",0,"CND",4,4,38,"Male",3,1,0,0,"967",4.9,"dec 9_1","R_BDKWnsurGTohgoV",0,0
"5308",0,"CND",4,3,49,"Male",0,1,0,0,"1220",4.5,"dec 9_1","R_1GHAcetyruJEJxX",-3,0
"5309",0,"T",7,2,36,"Male",3,0,1,0,"547",5,"dec 9_1","R_2asJOlpmU54Q7rh",3,0
"5310",0,"CND",5,3,25,"Male",0,0,0,0,"594",3.3,"dec 9_1","R_720xnT1FRYEWG3f",-2,0
"5311",0,"T",6,3,35,"Female",1,1,1,0,"943",4.7,"dec 9_1","R_1jdAZUCWM5g7sDN",1,0
"5312",0,"FM",1,4,45,"Female",2,3,0,0,"919",3.6,"dec 9_1","R_3r1eIDakYSW4Snx",-2,0
"5313",0,"T",6,3,47,"Female",1,1,1,0,"1020",4.4,"dec 9_1","R_24kEnXh8Rxpqqgr",2,0
"5314",0,"FM",3,1,47,"Female",3,0,1,0,"1155",4.9,"dec 9_1","R_20U0mHKjYI6qqa8",2,0
"5315",0,"FM",4,4,37,"Female",1,2,0,0,"973",3,"dec 9_1","R_2VLaz586JUabaYb",-2,0
"5316",0,"CND",4,2,46,"Female",0,2,1,0,"1619",3.8,"dec 9_1","R_XKXiSuZ778v6cxP",2,0
"5317",0,"CND",3,2,38,"Female",0,1,0,0,"1276",3.8,"dec 9_1","R_1BQuCEMlVEKgRXm",-2,0
"5318",0,"FM",2,1,27,"Female",1,1,0,0,"1095",2.4,"dec 9_1","R_3CZWvkkAR877cam",0,0
"5319",0,"FM",4,0,31,"Female",0,1,0,0,"1500",3.8,"dec 9_1","R_sU2gO8b9ov0DwTD",-2,0
"5320",0,"CND",4,1,34,"Female",0,1,0,0,"1002",1.8,"dec 9_1","R_1OrirFhis2GL18t",0,0
"5321",0,"CND",5,1,22,"Female",1,2,0,0,"2877",4.6,"dec 9_1","R_AoLvrOUdHOFS2uR",0,0
"5322",0,"FM",2,4,55,"Male",0,0,0,0,"914",2.8,"dec 9_2","R_3pnW3Of0bmViN6b",0,0
"5323",0,"FM",1,2,59,"Male",2,0,0,1,"1049",2,"dec 9_2","R_3EyRhKjtPPqpMG2",0,0
"5324",0,"T",6,4,63,"Male",3,1,1,1,"1094",4.2,"dec 9_2","R_5BZLY3VmMi9Zy1P",-2,0
"5325",0,"FM",3,4,68,"Male",2,2,0,1,"1604",4.4,"dec 9_2","R_2xyqJTvj4fNGgIZ",1,0
"5326",0,"T",7,4,65,"Male",2,3,1,1,"2361",4.3,"dec 9_2","R_WoOn9JuZEJjDq4F",-3,0
"5327",0,"FM",1,1,65,"Male",2,1,0,0,"940",3.9,"dec 9_2","R_1gHIeqQogzu5blS",2,0
"5328",0,"T",5,4,52,"Male",1,3,1,0,"742",4,"dec 9_2","R_28CVjsFMuH2afth",-2,0
"5329",0,"FM",2,3,68,"Male",0,2,0,1,"1093",4.2,"dec 9_2","R_25GCWPzWUKb3RQ7",3,0
"5330",0,"T",5,3,70,"Male",1,1,0,1,"1093",3.8,"dec 9_2","R_2CDqk2dzp2JlHL1",0,0
"5331",0,"FM",1,5,60,"Male",2,3,0,1,"1050",4.4,"dec 9_2","R_erO3YW72otkPTLr",3,0
"5332",0,"FM",7,3,38,"Male",2,0,1,1,"1114",4.4,"dec 9_2","R_1rpmN2dkVZQ19Pv",-2,0
"5333",0,"FM",2,4,44,"Male",1,3,0,1,"966",3.6,"dec 9_2","R_2B8RZnFWDghcOxK",2,0
"5334",0,"T",5,3,35,"Male",3,4,1,0,"876",5,"dec 9_2","R_23fpN56aeW1For7",-3,0
"5335",0,"T",5,3,47,"Male",1,3,0,0,"2194",3.5,"dec 9_2","R_1FfZmL1Q5adRWJb",0,0
"5336",0,"FM",3,4,44,"Male",3,4,0,0,"1709",4.3,"dec 9_2","R_1rJvi57sz7jO2wA",2,0
"5337",0,"CND",6,1,25,"Female",0,2,NA,0,"901",3.7,"dec 9_2","R_2ZZFMFjcWrsjZuT",NA,0
"5338",0,"CND",4,1,21,"Female",0,0,0,0,"1158",1.7,"dec 9_2","R_72N7EF5YgtE0eyd",2,0
"5339",0,"T",7,3,38,"Female",1,1,1,0,"1022",5,"dec 9_2","R_1JCu7zznVxe6YnL",-3,0
"5340",0,"FM",1,1,33,"Female",0,1,0,0,"1004",3.1,"dec 9_2","R_2aVLzZxdi5ywdw9",2,0
"5341",0,"FM",2,1,33,"Female",0,1,0,0,"1126",3.6,"dec 9_2","R_1JF3QJ7HAc4XlVJ",0,0
"5342",0,"CND",4,2,46,"Female",1,3,0,0,"1326",3.8,"dec 9_2","R_1l6UD8xhN9KqYvp",0,0
"5343",0,"CND",5,3,32,"Male",0,0,1,0,"1227",3.9,"dec 9_2","R_b4zrO22jhnkpw2d",-2,0
"5344",0,"FM",4,2,45,"Female",1,2,0,1,"1421",4.2,"dec 9_2","R_2tbMCJqDUfRD2M4",0,0
"5345",0,"CND",5,1,36,"Female",1,2,0,0,"472",4.4,"dec 9_2","R_0Sqx2u12JB3VKM1",2,0
"5346",0,"CND",4,1,31,"Male",0,0,1,0,"889",4.2,"dec 9_2","R_0BNISvqUluGLi1P",-3,0
"5347",0,"FM",4,1,27,"Female",0,3,0,0,"1827",3.4,"dec 9_2","R_1k0LSjCMo71dY0E",1,0
"5348",0,"T",6,4,58,"Male",1,3,1,1,"1387",1.7,"dec 9_3","R_27v2yCh9KG39xr1",2,0
"5349",0,"FM",4,2,62,"Male",0,3,0,1,"1697",4.4,"dec 9_3","R_tXURRgQx0XwpWtr",-2,0
"5350",0,"T",5,4,72,"Male",2,0,1,1,"1923",3.5,"dec 9_3","R_1DI44xM4zB6EWW7",2,0
"5351",0,"T",4,2,51,"Male",1,1,1,1,"799",2.8,"dec 9_3","R_1DAxsJiBAZFIVnw",1,0
"5352",0,"FM",6,3,51,"Male",3,3,1,0,"912",4,"dec 9_3","R_z8u2caxn9mXcTOp",2,0
"5353",0,"T",7,1,57,"Male",2,2,1,1,"1092",4.2,"dec 9_3","R_1jDL7DVyoLoGW23",1,0
"5354",0,"CND",4,4,52,"Male",3,0,0,0,"1018",3.2,"dec 9_3","R_3MFjlZSiFC3W2WK",0,0
"5355",0,"T",5,4,62,"Male",3,0,0,1,"985",1.6,"dec 9_3","R_pF676GF9P5TLtdL",0,0
"5356",0,"FM",5,4,65,"Male",2,2,0,1,"995",4.6,"dec 9_3","R_1DZGWqWmaYSdC5i",-2,0
"5357",0,"T",6,4,69,"Male",3,0,0,1,"1214",4,"dec 9_3","R_3R1jSsB8VtY8vuW",0,0
"5358",0,"T",4,2,57,"Female",1,1,0,1,"1076",1.7,"dec 9_3","R_2zdSCfcNeVvjNDn",0,0
"5359",0,"CND",5,4,47,"Male",3,3,0,0,"1465",3.5,"dec 9_3","R_3Vi5k5zlqH4jziN",0,0
"5360",0,"T",6,3,69,"Male",2,3,0,1,"1647",3.6,"dec 9_3","R_2zSbEOpGuM9TE7d",-3,0
"5361",0,"FM",3,2,50,"Male",0,1,0,1,"1856",5,"dec 9_3","R_URe9PUP14Ypr2rn",0,0
"5362",0,"T",7,1,41,"Male",0,3,0,1,"2047",5,"dec 9_3","R_3J3hGnyaEvqn11y",-3,0
"5363",0,"CND",3,3,42,"Female",3,2,1,0,"682",4.6,"dec 9_3","R_1Ia2KDtMVd1HKTj",1,0
"5364",0,"T",6,3,44,"Female",2,1,0,1,"1021",4.3,"dec 9_3","R_30pmNJ0tcqgTDsd",-3,0
"5365",0,"T",6,3,37,"Female",1,3,1,1,"1061",4.6,"dec 9_3","R_25tgATjQyjHlpnS",1,0
"5366",0,"T",5,3,38,"Female",0,3,0,0,"1391",4.5,"dec 9_3","R_bxy4Ezwua1vBc4h",-2,0
"5367",0,"CND",4,3,38,"Female",3,3,NA,0,"374",2.7,"dec 9_3","R_3LjBePhvXCXfoJ3",NA,0
"5368",0,"T",7,3,46,"Female",1,0,0,1,"1167",4.8,"dec 9_3","R_3PppkwPvmvJW22a",0,0
"5369",0,"CND",4,3,42,"Female",1,3,1,0,"1462",4.2,"dec 9_3","R_1FsRcTSfxXFFhjw",1,0
"5370",0,"CND",4,1,38,"Female",0,1,0,0,"975",3.4,"dec 9_3","R_1ff6syPnxp2xtTV",-3,0
"5371",0,"CND",6,4,36,"Female",1,1,0,0,"1207",3.3,"dec 9_3","R_3k7JLmjEdqwwNEh",-2,0
"5372",0,"FM",5,2,46,"Female",1,2,0,1,"1202",3.9,"dec 9_3","R_DABClhWicyRH72h",-2,0
"5373",0,"T",7,2,39,"Female",1,3,1,1,"1881",3.8,"dec 9_3","R_3qOOUrB5IxHDtDi",1,0
"5374",0,"FM",2,1,43,"Female",0,2,0,1,"847",4.8,"dec 9_3","R_3R9Duz3El1JEfat",0,0
"5375",0,"FM",7,1,49,"Female",0,1,0,1,"2510",4.1,"dec 9_3","R_30hGSI76uCX5N1X",-2,0
"5376",0,"FM",5,1,45,"Female",1,1,1,0,"373",3,"dec 9_3","R_W0QrJu17NWe1WBH",2,0
"5377",0,"T",5,1,47,"Female",3,3,0,0,"736",3.6,"dec 9_3","R_22yQH122MZ9zQ8U",0,0
"5378",0,"FM",3,1,31,"Female",0,1,0,0,"1140",3,"dec 9_3","R_OBSyu4v2MNMHJ0B",0,0
"5379",0,"T",7,1,30,"Female",0,1,0,0,"989",2,"dec 9_3","R_12eVaHGOTOilupf",-1,0
"5380",0,"T",5,1,59,"Male",0,1,0,0,"980",2.7,"dec 9_4","R_1Fmv1cSsV5y24ZV",0,0
"5381",0,"T",3,5,66,"Male",3,3,0,1,"1423",4,"dec 9_4","R_22o9c5awD5NNGhM",3,0
"5382",0,"CND",4,4,58,"Male",3,2,0,0,"1734",3.2,"dec 9_4","R_Oxr974LL47iGozn",0,0
"5383",0,"T",7,1,67,"Male",1,1,0,0,"2156",3.2,"dec 9_4","R_blzj8YvHhkGVDUt",-1,0
"5384",0,"CND",5,5,74,"Male",1,3,0,0,"884",4.7,"dec 9_4","R_AsNNg9hVsXyIlxL",-2,0
"5385",0,"T",4,3,61,"Male",1,3,0,0,"1072",3.7,"dec 9_4","R_NUW6dKUL8mRLkLn",0,0
"5386",0,"T",6,3,50,"Male",3,3,0,0,"765",2.7,"dec 9_4","R_1dzTlCFU0Szpmbd",2,0
"5387",0,"T",6,3,68,"Male",1,3,0,0,"1209",4.1,"dec 9_4","R_2zYeqPIixpyYWbE",2,0
"5388",0,"CND",2,4,71,"Male",2,3,0,0,"1402",4.9,"dec 9_4","R_BtAOwkKI4MhKsSZ",0,0
"5389",0,"T",6,4,49,"Male",2,3,0,0,"930",3.7,"dec 9_4","R_29htTihwSXXlO74",3,0
"5390",0,"CND",4,4,47,"Female",1,2,0,0,"1451",4.6,"dec 9_4","R_2duwJdYiejW2XXj",0,0
"5391",0,"T",6,4,32,"Female",0,2,0,0,"883",5,"dec 9_4","R_3j1ywEntp6FOc5D",-2,0
"5392",0,"T",5,1,42,"Female",3,0,0,1,"697",3.8,"dec 9_4","R_R2hxd5BwCMP8KWJ",-2,0
"5393",0,"T",6,1,48,"Female",0,1,0,1,"1819",4.4,"dec 9_4","R_24oNED7yumTck1v",0,0
"5394",0,"T",5,1,46,"Female",1,0,0,0,"1135",3,"dec 9_4","R_3fTCA7h7l1nqqHF",-2,0
"5395",0,"T",7,3,31,"Female",0,3,0,0,"1078",2.5,"dec 9_4","R_2EAW0j7yAfre8PU",2,0
"5396",0,"T",7,3,41,"Female",1,0,0,1,"730",5,"dec 9_4","R_ufUAXkYM9ShBxPr",-3,0
"5397",0,"T",6,4,43,"Female",1,3,0,1,"1161",4.6,"dec 9_4","R_1IozvRlrRiDK2a5",-2,0
"5398",0,"T",4,3,45,"Female",1,0,0,0,"1283",2.4,"dec 9_4","R_CaHYFYua807IFjj",-3,0
"5399",0,"CND",5,1,29,"Male",1,2,0,0,"1692",4.3,"dec 9_4","R_1f7qJf6u7rQtSHM",3,0
"5400",0,"CND",3,0,32,"Female",0,1,NA,0,"1665",1.7,"dec 9_4","R_1dLClN6yekq7L7P",NA,0
"5401",0,"T",7,3,56,"Male",0,0,0,1,"670",3.8,"dec 9_5","R_2ypA9LqvbRpWbVH",0,0
"5402",0,"T",7,2,47,"Male",0,1,0,1,"964",3.7,"dec 9_5","R_26lh18uLINdwkbx",0,0
"5403",0,"T",7,4,64,"Male",3,2,0,0,"1012",4.5,"dec 9_5","R_ellf4qgAvr0iUUx",2,0
"5404",0,"T",7,3,49,"Male",3,4,0,1,"1024",4.3,"dec 9_5","R_25GVyZrF9bdDHC8",-1,0
"5405",0,"T",7,4,67,"Male",1,2,0,1,"1290",4,"dec 9_5","R_1QivZh6F6fZLWCq",2,0
"5406",0,"T",7,1,47,"Male",2,2,0,0,"1384",4.6,"dec 9_5","R_3Gg1MfUPyxOG0Rw",3,0
"5407",0,"T",7,3,71,"Male",1,0,0,1,"1588",2.4,"dec 9_5","R_1rfxNhDIozPJovX",0,0
"5408",0,"T",7,3,58,"Male",2,1,0,0,"582",2.9,"dec 9_5","R_2aKO93hUFRBcDba",3,0
"5409",0,"T",7,4,60,"Male",1,3,0,1,"807",3.8,"dec 9_5","R_3KPZ5Jm8euqGCB8",1,0
"5410",0,"T",5,4,68,"Female",1,0,0,0,"948",3.7,"dec 9_5","R_0IDcg3a5zbuBSZH",0,0
"5411",0,"T",7,3,64,"Male",1,0,0,1,"795",4.6,"dec 9_5","R_2R4x4auYHA7NNMH",2,0
"5412",0,"T",7,3,67,"Male",3,2,0,1,"920",3.6,"dec 9_5","R_W7YnmbS3BPgfIZ3",-2,0
"5413",0,"T",4,3,50,"Male",1,0,0,0,"943",3,"dec 9_5","R_aflYBHioNW7qAKd",0,0
"5414",0,"T",7,3,60,"Male",1,0,0,1,"903",5,"dec 9_5","R_1FQzNtDhPV3x2pv",-2,0
"5415",0,"T",7,4,68,"Male",1,2,0,1,"934",4.3,"dec 9_5","R_25R7RSyqcveywpw",-1,0
"5416",0,"T",6,3,68,"Male",2,1,0,1,"1438",3.3,"dec 9_5","R_3IbZ5YwdOLHWXUh",2,0
"5417",0,"T",7,2,73,"Male",2,0,0,0,"1402",4.8,"dec 9_5","R_1P1rHWoVsDK1Ge1",3,0
"5418",0,"T",6,4,49,"Male",2,2,0,0,"1661",2.1,"dec 9_5","R_2UbGQuZEt53HaWI",0,0
"5419",0,"T",7,1,49,"Female",3,2,0,0,"979",3.1,"dec 9_5","R_2EbjTG8p7K0mjly",3,0
"5420",0,"T",5,3,30,"Female",1,0,0,0,"1023",3.9,"dec 9_5","R_2wdlVbESfE9baJk",-1,0
"5421",0,"T",7,1,26,"Female",0,2,0,0,"1069",3.4,"dec 9_5","R_2S8s0fbRtkH6cNa",0,0
"5422",0,"T",7,2,48,"Female",1,2,0,1,"1008",4.3,"dec 9_5","R_33BfadPNo25QbQs",0,0
"5423",0,"T",7,3,32,"Female",1,2,0,1,"1161",4.1,"dec 9_5","R_20p7boD5SOwS9Sp",0,0
"5424",0,"T",7,1,35,"Female",1,1,0,1,"1507",2.1,"dec 9_5","R_zZPAlYgGZRcVw1b",-1,0
"5425",0,"T",4,1,27,"Female",0,1,NA,0,"4666",4.6,"dec 9_5","R_2ykHZJL5aJ6seHR",NA,0
"5426",0,"CND",4,1,26,"Female",0,0,0,0,"536",5,"dec 9_5","R_3isZzsCU0mgt3SC",0,0
"5427",0,"T",7,0,26,"Female",0,0,0,0,"1990",4.1,"dec 9_5","R_1LOjhDxqKtbci19",0,0
"5428",0,"T",7,1,34,"Female",0,4,0,0,"6426",3.3,"dec 9_5","R_puTCCE8AF3hAugV",0,0
"5429",0,"T",7,3,28,"Male",0,3,0,0,"727",3.2,"dec 10_3","R_psKMYFKGrrkvVbH",-1,0
"5430",0,"T",7,5,32,"Male",2,1,0,0,"2442",2.1,"dec 10_3","R_12r91G1qYiTLPCV",2,0
"5431",0,"T",6,1,31,"Male",1,2,0,0,"2468",4.3,"dec 10_3","R_brcqHs4GNsU6uIN",-2,0
"5432",0,"T",5,1,26,"Female",0,2,0,0,"558",4,"dec 10_3","R_1eFeRXsDCwONsLj",-2,0
"5433",0,"CND",4,1,28,"Male",1,1,0,0,"1099",3.1,"dec 10_3","R_Ap2FqCn55uVZFxn",1,0
"5434",0,"CND",4,1,31,"Male",0,0,0,0,"755",4.1,"dec 10_3","R_1KeBbnAhx8iyCSO",3,0
"5435",0,"T",6,3,28,"Male",0,0,0,0,"839",3.3,"dec 10_3","R_2zdtQsFfztA4DwL",0,0
"5436",0,"CND",3,1,62,"Female",0,3,0,0,"2143",4.7,"dec 10_3","R_2QuMEs71dnasNVG",3,0
"5437",0,"T",6,3,63,"Male",0,3,0,0,"1157",4.1,"dec 10_3","R_wWZKyPpQo6GEzC1",1,0
"5438",0,"T",6,3,30,"Male",1,0,0,0,"589",4.8,"dec 10_3","R_1fZeuCozvSeIVoI",-2,0
"5439",0,"T",6,3,34,"Male",1,3,0,0,"2193",5,"dec 10_3","R_1QrpfdqBqe6EJYr",-1,0
"5440",0,"CND",5,4,46,"Male",3,0,0,0,"531",4.3,"dec 10_3","R_2xYknSEo9gWCqlK",1,0
"5441",0,"T",4,3,49,"Male",1,4,0,0,"656",3.5,"dec 10_3","R_zUzbTdgEenP2qhr",1,0
"5442",0,"CND",5,3,40,"Male",1,3,0,0,"937",3.8,"dec 10_3","R_SP1TEzqBQVwFVux",2,0
"5443",0,"CND",4,3,36,"Male",0,0,0,0,"1886",5,"dec 10_3","R_xl5xmmOXBjveGAx",-2,0
"5444",0,"T",5,3,22,"Female",0,2,0,0,"1289",3.5,"dec 10_3","R_2EnMfC05BsuMc5Z",0,0
"5445",0,"CND",4,1,61,"Female",0,1,0,0,"1528",1.5,"dec 10_3","R_3D13io370OGW1DV",0,0
"5446",0,"CND",4,1,33,"Male",0,1,0,0,"612",2.5,"dec 10_3","R_1Ng0gvH0bjYcsXs",0,0
"5447",0,"T",5,5,60,"Male",2,3,0,0,"1084",3.7,"dec 10_3","R_2zC5dLnLvMtQC3L",0,0
"5448",0,"T",6,1,28,"Female",0,0,0,0,"780",3.3,"dec 10_3","R_1kHzrbXEzAEld2w",-1,0
"5449",0,"CND",3,1,72,"Male",0,0,0,0,"607",5,"dec 10_3","R_NWm6rEI2hFyY8wx",0,0
"5450",0,"T",6,3,60,"Male",1,2,0,0,"1562",2.5,"dec 10_3","R_cD8GTCyvGXUSabv",-2,0
"5451",0,"T",7,5,35,"Female",0,2,0,0,"1060",3.9,"dec 10_3","R_1LvNZalx1oE7tCU",2,0
"5452",0,"T",6,4,46,"Male",0,1,0,0,"921",4.5,"dec 10_3","R_qxUH4zrOl146BeV",-1,0
"5453",0,"CND",6,0,38,"Male",0,2,0,0,"2321",4,"dec 10_3","R_Cjnq2H1j36OZUMF",1,0
"5454",0,"CND",4,3,36,"Female",2,2,0,0,"1721",4.8,"dec 10_3","R_21FdTX85aijk48s",-1,0
"5455",0,"CND",3,1,45,"Female",1,2,0,0,"864",3.9,"dec 10_3","R_2ZCxqsDW4Xj5PiV",3,0
"5456",0,"CND",4,3,50,"Female",2,3,0,0,"1629",3.8,"dec 10_3","R_1OSPTDltv2tOuHh",3,0
"5457",0,"T",6,1,54,"Female",0,1,0,1,"985",4.7,"dec 10_3","R_1C421Rvf5OBg7mw",2,0
"5458",0,"FM",4,3,31,"Male",1,1,0,1,"767",4.6,"dec 10_4","R_pGDIxxDKtz9FIqZ",0,0
"5459",0,"T",4,1,32,"Male",1,0,0,0,"332",1,"dec 10_4","R_29t9OHz6BQTk0Rn",-3,0
"5460",0,"T",6,3,33,"Male",1,0,1,0,"681",3.5,"dec 10_4","R_2EfKFCB9RcalbBH",2,0
"5461",0,"CND",4,1,23,"Male",1,2,0,0,"742",4,"dec 10_4","R_1psAApbErIiNAYG",0,0
"5462",0,"CND",5,3,51,"Female",0,2,NA,0,"552",4,"dec 10_4","R_2CfwM3hDRir4Dhu",NA,0
"5463",0,"FM",1,3,24,"Female",0,1,0,0,"830",4.2,"dec 10_4","R_2BkEW9VLsEjRSgN",0,0
"5464",0,"FM",4,3,39,"Female",3,3,0,0,"413",5,"dec 10_4","R_24l7pqzhkQ8u0Ur",0,0
"5465",0,"FM",2,1,26,"Male",1,3,0,0,"903",4.4,"dec 10_4","R_2ONkJC7QZAttVU6",-3,0
"5466",0,"T",5,1,33,"Female",0,1,0,0,"2065",4.4,"dec 10_4","R_2P73QC0M1MdRxWh",0,0
"5467",0,"T",7,3,44,"Female",1,1,0,1,"1238",4.8,"dec 10_4","R_3KD5Ua4puRWXP4t",0,0
"5468",0,"FM",1,1,58,"Male",0,0,1,0,"761",1.8,"dec 10_4","R_zd9wpsdlOF0OTpD",3,0
"5469",0,"T",3,4,43,"Male",3,1,0,0,"454",3.3,"dec 10_4","R_zbPCW3H1uRvpF4Z",-1,0
"5470",0,"FM",3,1,48,"Male",2,2,1,0,"724",3.9,"dec 10_4","R_2VrLEfWJEgbM4ZN",1,0
"5471",0,"CND",4,2,29,"Female",2,3,0,0,"507",4.9,"dec 10_4","R_1EgpJacdOl259jk",-3,0
"5472",0,"CND",3,3,31,"Female",0,3,0,0,"967",4.9,"dec 10_4","R_1mrA8SY07dqHSdM",-3,0
"5473",0,"CND",3,1,25,"Female",0,1,0,0,"607",1,"dec 10_4","R_2dpaP4COHl9R0Pj",0,0
"5474",0,"CND",3,2,29,"Male",0,1,0,1,"676",4.2,"dec 10_4","R_3pmQtJpojcKXfgx",-1,0
